id;id_dad;patent;name;cpf;email;identificador;pass;ip;ativo;data_cadastro;data_ativacao;pontos;saldo;conta
191;175;1;191;87963100191;;11694021;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
192;175;1;192;87963100192;;11694022;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
193;175;1;193;87963100193;;11694023;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
194;176;1;194;87963100194;;11694024;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
195;176;1;195;87963100195;;11694025;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
196;176;1;196;87963100196;;11694026;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
197;177;1;197;87963100197;;11694027;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
198;177;1;198;87963100198;;11694028;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
199;177;1;199;87963100199;;11694029;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
200;178;1;200;87963100200;;11694030;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
201;178;1;201;87963100201;;11694031;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
202;178;1;202;87963100202;;11694032;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
203;179;1;203;87963100203;;11694033;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
204;179;1;204;87963100204;;11694034;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
205;179;1;205;87963100205;;11694035;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
206;180;1;206;87963100206;;11694036;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
207;180;1;207;87963100207;;11694037;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
208;180;1;208;87963100208;;11694038;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
209;181;1;209;87963100209;;11694039;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
210;181;1;210;87963100210;;11694040;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
211;181;1;211;87963100211;;11694041;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
212;182;1;212;87963100212;;11694042;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
213;182;1;213;87963100213;;11694043;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
214;182;1;214;87963100214;;11694044;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
215;183;1;215;87963100215;;11694045;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
216;183;1;216;87963100216;;11694046;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
217;183;1;217;87963100217;;11694047;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
218;184;1;218;87963100218;;11694048;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
219;184;1;219;87963100219;;11694049;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
220;184;1;220;87963100220;;11694050;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
221;185;1;221;87963100221;;11694051;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
222;185;1;222;87963100222;;11694052;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
223;185;1;223;87963100223;;11694053;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
224;186;1;224;87963100224;;11694054;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
225;186;1;225;87963100225;;11694055;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
226;186;1;226;87963100226;;11694056;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
227;187;1;227;87963100227;;11694057;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
228;187;1;228;87963100228;;11694058;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
229;187;1;229;87963100229;;11694059;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
230;188;1;230;87963100230;;11694060;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
231;188;1;231;87963100231;;11694061;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
232;188;1;232;87963100232;;11694062;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
233;189;1;233;87963100233;;11694063;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
234;189;1;234;87963100234;;11694064;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
235;189;1;235;87963100235;;11694065;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
236;190;1;236;87963100236;;11694066;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
237;190;1;237;87963100237;;11694067;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
238;190;1;238;87963100238;;11694068;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
239;191;1;239;87963100239;;11694069;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
240;191;1;240;87963100240;;11694070;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
241;191;1;241;87963100241;;11694071;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
242;192;1;242;87963100242;;11694072;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
243;192;1;243;87963100243;;11694073;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
244;192;1;244;87963100244;;11694074;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
245;193;1;245;87963100245;;11694075;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
246;193;1;246;87963100246;;11694076;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
247;193;1;247;87963100247;;11694077;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
248;194;1;248;87963100248;;11694078;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
249;194;1;249;87963100249;;11694079;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
250;194;1;250;87963100250;;11694080;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
251;195;1;251;87963100251;;11694081;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
252;195;1;252;87963100252;;11694082;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
253;195;1;253;87963100253;;11694083;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
254;196;1;254;87963100254;;11694084;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
255;196;1;255;87963100255;;11694085;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
256;196;1;256;87963100256;;11694086;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
257;197;1;257;87963100257;;11694087;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
258;197;1;258;87963100258;;11694088;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
259;197;1;259;87963100259;;11694089;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
260;198;1;260;87963100260;;11694090;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
261;198;1;261;87963100261;;11694091;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
262;198;1;262;87963100262;;11694092;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
263;199;1;263;87963100263;;11694093;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
264;199;1;264;87963100264;;11694094;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
265;199;1;265;87963100265;;11694095;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
266;200;1;266;87963100266;;11694096;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
267;200;1;267;87963100267;;11694097;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
268;200;1;268;87963100268;;11694098;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
269;201;1;269;87963100269;;11694099;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
270;201;1;270;87963100270;;11694100;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
271;201;1;271;87963100271;;11694101;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
272;202;1;272;87963100272;;11694102;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
273;202;1;273;87963100273;;11694103;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
274;202;1;274;87963100274;;11694104;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
275;203;1;275;87963100275;;11694105;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
276;203;1;276;87963100276;;11694106;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
277;203;1;277;87963100277;;11694107;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
278;204;1;278;87963100278;;11694108;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
279;204;1;279;87963100279;;11694109;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
280;204;1;280;87963100280;;11694110;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
281;205;1;281;87963100281;;11694111;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
282;205;1;282;87963100282;;11694112;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
283;205;1;283;87963100283;;11694113;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
284;206;1;284;87963100284;;11694114;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
285;206;1;285;87963100285;;11694115;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
286;206;1;286;87963100286;;11694116;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
287;207;1;287;87963100287;;11694117;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
288;207;1;288;87963100288;;11694118;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
289;207;1;289;87963100289;;11694119;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
290;208;1;290;87963100290;;11694120;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
291;208;1;291;87963100291;;11694121;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
292;208;1;292;87963100292;;11694122;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
293;209;1;293;87963100293;;11694123;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
294;209;1;294;87963100294;;11694124;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
295;209;1;295;87963100295;;11694125;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
296;210;1;296;87963100296;;11694126;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
297;210;1;297;87963100297;;11694127;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
298;210;1;298;87963100298;;11694128;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
299;211;1;299;87963100299;;11694129;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
300;211;1;300;87963100300;;11694130;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
301;211;1;301;87963100301;;11694131;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
302;212;1;302;87963100302;;11694132;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
303;212;1;303;87963100303;;11694133;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
304;212;1;304;87963100304;;11694134;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
305;213;1;305;87963100305;;11694135;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
306;213;1;306;87963100306;;11694136;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
307;213;1;307;87963100307;;11694137;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
308;214;1;308;87963100308;;11694138;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
309;214;1;309;87963100309;;11694139;202cb962ac59075b964b07152d234b70;;0;22/05/2018 15:09;;0;0;1
